step,train/eps,train/objective/kl,train/objective/entropy,train/objective/non_score_reward,train/objective/rlhf_reward,train/objective/scores,train/policy/approxkl_avg,train/policy/clipfrac_avg,train/loss/policy_avg,train/loss/value_avg,train/val/clipfrac_avg,train/policy/entropy_avg,train/val/ratio,train/val/ratio_var,train/val/num_eos_tokens,train/lr,train/episode,train/epoch
1255,1.0,0.6393589973449707,25.373851776123047,-0.031967952847480774,3.1713175773620605,3.2032854557037354,4.609264359078935e-10,0.0,-0.05179229751229286,0.6203673481941223,0.0,1.1665889024734497,0.9999992847442627,1.7482904013377265e-11,16.0,7.72151224737172e-07,20080.0,2.2311110496520996
1256,1.0,0.3288291394710541,-16.288856506347656,-0.016441456973552704,4.039905548095703,4.056346893310547,6.262059204509285e-10,0.0,-0.3421333432197571,4.515356063842773,0.0,0.9593890905380249,1.0000014305114746,1.4445214989444732e-11,22.0,7.68791494465404e-07,20096.0,2.23288893699646
1257,1.0,0.7223697900772095,-6.945774078369141,-0.03611849248409271,3.8384950160980225,3.8746135234832764,3.235571810478177e-10,nan,nan,1.4761414527893066,0.0,0.7761813402175903,1.0000001192092896,4.762531081309307e-12,21.0,7.654377895960351e-07,20112.0,2.234666585922241
1258,1.0,0.6222550868988037,3.576383113861084,-0.031112752854824066,3.7788572311401367,3.809969902038574,1.5844124623409783e-10,0.0,-0.17600491642951965,2.3263072967529297,0.0,1.0654417276382446,1.0000004768371582,6.692838991351202e-12,25.0,7.620901101290656e-07,20128.0,2.2364444732666016
1259,1.0,0.3892214298248291,3.226078510284424,-0.019461071118712425,3.525437355041504,3.544898509979248,6.477453018405299e-10,0.0,-0.10386607050895691,4.0523223876953125,0.0,1.0563366413116455,1.0000016689300537,2.0832639432977196e-11,20.0,7.587483992210764e-07,20144.0,2.238222122192383
1260,1.0,0.24848300218582153,-33.8298454284668,-0.012424150481820107,3.422030210494995,3.4344544410705566,2.5180327156704152e-08,nan,nan,5.010769367218018,0.0,0.871181309223175,1.0000066757202148,4.045701273991398e-10,38.0,7.554127705589053e-07,20160.0,2.240000009536743
1261,1.0,0.763737678527832,-12.21188735961914,-0.03818688541650772,3.4824564456939697,3.5206432342529297,7.540100099845404e-09,0.0,0.03625798225402832,1.1435997486114502,0.0,0.9000171422958374,0.9999959468841553,3.3080382183525714e-11,23.0,7.520831672991335e-07,20176.0,2.2417778968811035
1262,1.0,0.44225823879241943,-16.226163864135742,-0.022112911567091942,3.6755530834198,3.6976659297943115,7.356903419797334e-10,0.0,0.06644898653030396,1.8708981275558472,0.0,0.8321524858474731,0.9999982118606567,7.376026005256886e-12,25.0,7.487595894417609e-07,20192.0,2.2435555458068848
1263,1.0,0.2777547240257263,-12.360424041748047,-0.013887736015021801,3.8059661388397217,3.8198537826538086,1.604863908433174e-09,0.0,-0.5958875417709351,3.722327470779419,0.0,1.0377578735351562,1.0000025033950806,2.1877848491169694e-11,34.0,7.454420938302064e-07,20208.0,2.245333433151245
1264,1.0,0.5511525869369507,6.780256748199463,-0.027557630091905594,3.1610910892486572,3.1886487007141113,2.7920634693145985e-09,0.0,-0.0758657455444336,2.167450189590454,0.0,0.9986895322799683,1.0000019073486328,1.6184031545463107e-11,23.0,7.421306804644701e-07,20224.0,2.2471110820770264
1265,1.0,0.37981683015823364,-9.887650489807129,-0.01899084448814392,3.4534637928009033,3.47245454788208,4.65455507470125e-10,0.0,-0.1305309534072876,1.8429325819015503,0.0,0.7775108814239502,0.9999991059303284,4.803860868124454e-12,20.0,7.388253493445518e-07,20240.0,2.2488889694213867
1266,1.0,1.1187512874603271,2.088921070098877,-0.05593756586313248,3.728286027908325,3.7842235565185547,2.0342549866825266e-09,0.0,-0.09069451689720154,2.360114336013794,0.0,0.9043715000152588,1.0000025033950806,5.2348052975714765e-11,30.0,7.355261573138705e-07,20256.0,2.250666618347168
1267,1.0,0.6764084100723267,-11.193929672241211,-0.03382042050361633,3.6061313152313232,3.639951705932617,1.2390775072645965e-09,0.0,-0.18023282289505005,2.707568883895874,0.0,0.9710968732833862,1.0000004768371582,1.087035669811165e-11,30.0,7.322330475290073e-07,20272.0,2.2524445056915283
1268,1.0,0.8103514909744263,7.240406036376953,-0.04051757603883743,3.7277543544769287,3.7682719230651855,1.7145710407007186e-09,0.0,-0.11004675924777985,3.21407413482666,0.0,1.1305409669876099,0.9999984502792358,2.9097790149590352e-11,26.0,7.289460768333811e-07,20288.0,2.2542221546173096
1269,1.0,1.2963027954101562,19.157102584838867,-0.06481513381004333,3.0920791625976562,3.1568942070007324,2.060143611259946e-09,0.0,0.034446582198143005,1.4295790195465088,0.0,1.0680148601531982,1.0000007152557373,5.282648450621874e-12,18.0,7.25665188383573e-07,20304.0,2.25600004196167
1270,1.0,0.2333468198776245,-10.508447647094727,-0.011667340062558651,3.9208149909973145,3.9324822425842285,5.873476704998382e-10,0.0,-0.012524436227977276,2.9168286323547363,0.0,0.9073145389556885,0.9999995827674866,4.5563552930616424e-12,32.0,7.223904958664207e-07,20320.0,2.257777690887451
1271,1.0,0.6611841917037964,5.9957966804504395,-0.03305921331048012,3.942042350769043,3.9751014709472656,2.954945454991531e-10,0.0,0.07125412672758102,1.8568187952041626,0.0,1.0841705799102783,0.999999463558197,1.8345028187510826e-12,15.0,7.191219424385054e-07,20336.0,2.2595555782318115
1272,1.0,0.21073687076568604,-3.3222005367279053,-0.010536843910813332,3.8331289291381836,3.843665838241577,1.6393039703466172e-10,nan,nan,4.978171348571777,0.0,0.8929442167282104,1.0000003576278687,1.8697931657846167e-12,19.0,7.158595849432459e-07,20352.0,2.2613332271575928
1273,1.0,0.6336368918418884,-27.02721405029297,-0.0316818431019783,3.7034108638763428,3.7350926399230957,1.0213119239210755e-09,0.0,-0.19022293388843536,2.6465811729431152,0.0,0.8265017867088318,1.0000007152557373,2.410741224700974e-11,28.0,7.126033665372233e-07,20368.0,2.263111114501953
1274,1.0,0.5246988534927368,-27.576725006103516,-0.0262349434196949,3.8295822143554688,3.8558170795440674,3.2359002144488613e-09,nan,nan,3.0985958576202393,0.0,0.7858782410621643,1.0000014305114746,4.853125193382546e-11,36.0,7.093533440638566e-07,20384.0,2.2648890018463135
1275,1.0,1.000509262084961,-8.742742538452148,-0.05002546310424805,3.64851713180542,3.698542594909668,6.529346507910816e-10,0.0,-0.021973315626382828,2.0981106758117676,0.0,0.8544380068778992,1.0000019073486328,5.950677017113604e-12,24.0,7.061095743665646e-07,20400.0,2.2666666507720947
1276,1.0,0.04957959055900574,-14.22936725616455,-0.0024789790622889996,3.4475255012512207,3.4500045776367188,5.229425226183082e-10,nan,nan,3.3438525199890137,0.0,1.0073823928833008,1.0000003576278687,2.7951330486275516e-11,33.0,7.028719437585096e-07,20416.0,2.268444538116455
1277,1.0,-0.0003470480442047119,2.496601104736328,1.735228579491377e-05,3.385660409927368,3.3856430053710938,3.39085204359435e-10,0.0,-0.10047081857919693,2.330271005630493,0.0,1.0350205898284912,1.000000238418579,1.024460551113382e-11,23.0,6.996406227699481e-07,20432.0,2.2702221870422363
1278,1.0,1.1949199438095093,-8.269902229309082,-0.05974600091576576,3.8457343578338623,3.90548038482666,1.594665788307026e-10,0.0,-0.045062605291604996,2.2926442623138428,0.0,0.9600443840026855,1.0000009536743164,3.566687743761232e-12,27.0,6.964154977140424e-07,20448.0,2.2720000743865967
1279,1.0,0.4885701537132263,-25.001296997070312,-0.024428509175777435,3.922440767288208,3.946869373321533,9.779853593627763e-10,0.0,-0.07876568287611008,1.7504220008850098,0.0,1.008999228477478,1.0000019073486328,1.341279691480235e-11,39.0,6.931965685907926e-07,20464.0,2.273777723312378
1280,1.0,0.5874199271202087,-12.762933731079102,-0.029370995238423347,3.572791814804077,3.6021628379821777,3.636856371613817e-10,nan,nan,3.1005825996398926,0.0,1.026962399482727,1.000000238418579,1.4914765603113445e-11,28.0,6.899839490870363e-07,20480.0,2.2755556106567383
1281,1.0,0.4112440049648285,-22.177650451660156,-0.020562199875712395,4.003695011138916,4.024257183074951,3.1948083067945277e-10,nan,nan,1.3758151531219482,0.0,0.7378461360931396,1.0000007152557373,4.6060932845648495e-12,27.0,6.867775823593547e-07,20496.0,2.2773332595825195
1282,1.0,0.453130304813385,-1.2232184410095215,-0.02265651524066925,3.7756032943725586,3.798259735107422,6.266734908777494e-10,nan,nan,3.3854522705078125,0.0,1.0358104705810547,1.0000005960464478,1.0157564026003207e-11,27.0,6.835775252511667e-07,20512.0,2.27911114692688
1283,1.0,0.2622120678424835,-27.163768768310547,-0.013110604137182236,3.9439263343811035,3.9570369720458984,2.1334344013634876e-10,0.0,-0.42007505893707275,3.3302290439605713,0.0,0.8525897860527039,1.0,6.253368049075059e-12,32.0,6.803837209190533e-07,20528.0,2.280888795852661
1284,1.0,0.6257151961326599,-21.495595932006836,-0.031285762786865234,3.436581611633301,3.467867374420166,2.4868598846872203e-10,0.0,-0.19007006287574768,3.924236536026001,0.0,0.856382429599762,0.9999999403953552,1.3580840011601092e-12,35.0,6.771962830498524e-07,20544.0,2.2826666831970215
1285,1.0,0.43757617473602295,-21.74831771850586,-0.021878808736801147,3.468852996826172,3.490731716156006,2.601140969282767e-10,nan,nan,3.310824394226074,0.0,0.7463284134864807,1.0000011920928955,7.32166931249889e-12,30.0,6.740150979567261e-07,20560.0,2.2844443321228027
1286,1.0,0.465839147567749,-6.395364761352539,-0.02329195663332939,3.555408000946045,3.578700065612793,6.048037626271707e-10,0.0,-0.1583399623632431,1.6828432083129883,0.0,0.7461116313934326,1.0000001192092896,5.041419105095146e-12,21.0,6.708402793265122e-07,20576.0,2.286222219467163
1287,1.0,0.17254498600959778,0.5990152359008789,-0.008627248927950859,3.8724427223205566,3.8810698986053467,3.632489309346454e-10,nan,nan,2.2948708534240723,0.0,0.9038909673690796,1.0000004768371582,3.8183384405698906e-12,21.0,6.676717703157919e-07,20592.0,2.2880001068115234
1288,1.0,0.4524463713169098,1.506368637084961,-0.02262232080101967,3.48456072807312,3.507183074951172,1.2127107651416225e-10,0.0,-0.02591506391763687,2.883535385131836,0.0,0.9925973415374756,1.000000238418579,1.7371585940562095e-12,24.0,6.645095709245652e-07,20608.0,2.2897777557373047
1289,1.0,0.36806821823120117,-19.504941940307617,-0.01840341091156006,3.9146556854248047,3.933058977127075,2.2393024323719146e-08,nan,nan,5.324062824249268,0.0,0.934270977973938,1.0000067949295044,2.967575907231179e-10,31.0,6.613537948396697e-07,20624.0,2.291555643081665
1290,1.0,0.4709339141845703,23.692115783691406,-0.023546693846583366,3.533670663833618,3.5572173595428467,8.445608101759206e-10,0.0,-0.03853132203221321,1.2582616806030273,0.0,1.0673584938049316,1.0000007152557373,5.440270629819555e-12,13.0,6.582043852176866e-07,20640.0,2.2933332920074463
1291,1.0,1.0182256698608398,-26.304107666015625,-0.05091128125786781,4.04002046585083,4.0909318923950195,5.165283201158388e-10,nan,nan,4.551860332489014,0.0,0.8704448342323303,0.9999997019767761,9.067472467316762e-12,31.0,6.550612852151971e-07,20656.0,2.2951111793518066
1292,1.0,0.8943783044815063,17.562997817993164,-0.0447189137339592,3.1511051654815674,3.195824146270752,7.622955044972457e-10,0.0,-0.02324640564620495,1.9772698879241943,0.0,1.1352548599243164,1.0000014305114746,4.208189352539193e-12,24.0,6.519246653624577e-07,20672.0,2.296888828277588
1293,1.0,0.47186750173568726,-13.560961723327637,-0.023593375459313393,3.769458770751953,3.7930521965026855,5.984652218238296e-10,nan,nan,3.736382007598877,0.0,0.8650155067443848,1.0000030994415283,3.506398296715396e-11,28.0,6.487943551292119e-07,20688.0,2.2986667156219482
1294,1.0,0.7060531377792358,-28.878236770629883,-0.03530265390872955,3.737666606903076,3.7729692459106445,4.78694195393814e-09,0.0,-0.3243875503540039,3.486532688140869,0.0,0.8233282566070557,1.0000050067901611,7.622489445191505e-11,26.0,6.456705250457162e-07,20704.0,2.3004443645477295
1295,1.0,1.2801244258880615,-17.45195960998535,-0.06400622427463531,3.6295976638793945,3.693603992462158,7.615857278153726e-09,0.0,-0.09990173578262329,1.491504430770874,0.0,0.8254436254501343,1.0000064373016357,1.6258283608294732e-10,21.0,6.425531182685518e-07,20720.0,2.30222225189209
1296,1.0,0.542147159576416,8.163381576538086,-0.02710735984146595,3.500070333480835,3.5271778106689453,4.51226889186529e-10,0.0,-0.0678069069981575,1.957870602607727,0.0,0.8669012188911438,1.0,3.2885103060792398e-12,17.0,6.394421347977186e-07,20736.0,2.303999900817871
1297,1.0,0.37800079584121704,6.581851005554199,-0.018900040537118912,3.9971730709075928,4.016073226928711,1.9376069637644378e-09,0.0,-0.025837037712335587,2.0478172302246094,0.0,0.9726144075393677,1.000002145767212,4.632774025514763e-11,19.0,6.363375746332167e-07,20752.0,2.3057777881622314
1298,1.0,1.3327946662902832,4.4664788246154785,-0.0666397362947464,3.5738048553466797,3.64044451713562,2.0951299029015047e-10,0.0,-0.07893650233745575,1.5501115322113037,0.0,1.0114624500274658,1.0000004768371582,1.3419783947282715e-12,17.0,6.33239494618465e-07,20768.0,2.3075554370880127
1299,1.0,0.47251659631729126,-5.935264587402344,-0.023625828325748444,3.7630879878997803,3.7867138385772705,2.183322272975019e-10,nan,nan,2.52417254447937,0.0,0.8362009525299072,0.9999995827674866,2.5236108775611443e-12,33.0,6.301478379100445e-07,20784.0,2.309333324432373
1300,1.0,0.2684606909751892,-4.096868991851807,-0.013423035852611065,3.5406365394592285,3.5540595054626465,7.95325760805099e-09,0.0,-0.4135490655899048,3.6836040019989014,0.0,0.9077826142311096,1.0000030994415283,7.824212111540163e-11,29.0,6.27062718194793e-07,20800.0,2.3111112117767334
1301,1.0,0.6374796628952026,-15.387775421142578,-0.03187398239970207,3.666196346282959,3.6980702877044678,4.995506786009685e-10,nan,nan,3.3123412132263184,0.0,1.054808497428894,1.0000009536743164,2.101666930764967e-12,23.0,6.239840217858728e-07,20816.0,2.3128888607025146
1302,1.0,0.49002426862716675,-5.407703399658203,-0.024501213803887367,3.6322927474975586,3.6567940711975098,5.247247081285877e-10,0.0,0.0509236678481102,1.2508931159973145,0.0,1.0284616947174072,1.0,1.1522990027434954e-11,24.0,6.209118623701215e-07,20832.0,2.314666748046875
1303,1.0,0.7788001298904419,-14.682626724243164,-0.038940008729696274,3.715789318084717,3.7547292709350586,8.823624053633239e-10,nan,nan,3.0028181076049805,0.0,0.9924128651618958,1.0000007152557373,1.7041302396991753e-11,38.0,6.178462399475393e-07,20848.0,2.3164443969726562
1304,1.0,0.6055899858474731,-23.630435943603516,-0.030279500409960747,3.347627878189087,3.3779072761535645,6.044184042153233e-10,0.0,-0.20021936297416687,2.7277073860168457,0.0,0.7910548448562622,1.0000015497207642,1.8128313086784864e-11,34.0,6.147870976747072e-07,20864.0,2.3182222843170166
1305,1.0,0.7463072538375854,7.27980375289917,-0.03731536120176315,3.620832681655884,3.6581480503082275,2.036356500090264e-10,0.0,0.019857775419950485,1.9684505462646484,0.0,1.0118108987808228,0.9999995231628418,6.947923573280557e-12,11.0,6.117344923950441e-07,20880.0,2.319999933242798
1306,1.0,0.7995150089263916,24.704526901245117,-0.03997574746608734,2.9243412017822266,2.9643168449401855,3.394597103412167e-10,0.0,0.006333954632282257,0.990504801273346,0.0,0.9605634808540344,1.0000001192092896,1.920715539741047e-12,12.0,6.0868842410855e-07,20896.0,2.321777820587158
1307,1.0,0.7594373226165771,6.428210735321045,-0.0379718616604805,3.6621484756469727,3.700120449066162,5.050488915969709e-10,0.0,0.008411459624767303,2.1363377571105957,0.0,0.9209238290786743,1.0000009536743164,1.3143027464967982e-11,24.0,6.056488928152248e-07,20912.0,2.3235554695129395
1308,1.0,0.16605116426944733,-18.42129135131836,-0.008302558213472366,3.699789047241211,3.7080914974212646,2.848593305682101e-10,nan,nan,1.9417357444763184,0.0,0.8211487531661987,0.9999998211860657,1.1571307280411336e-11,34.0,6.026159553584876e-07,20928.0,2.3253333568573
1309,1.0,0.726040244102478,-21.847347259521484,-0.03630201146006584,3.9104318618774414,3.9467339515686035,4.3547554451350834e-10,0.0,-0.10394097119569778,5.077724456787109,0.0,0.7539446353912354,0.9999992847442627,6.954081841620274e-12,23.0,5.995895548949193e-07,20944.0,2.327111005783081
1310,1.0,0.6110628843307495,-8.209798812866211,-0.030553145334124565,4.000738620758057,4.031291961669922,7.63807350701029e-10,0.0,-0.10119808465242386,2.4977400302886963,0.0,0.8774785995483398,1.0000007152557373,2.977659438463398e-11,29.0,5.965697482679388e-07,20960.0,2.3288888931274414
1311,1.0,0.8078594207763672,41.27712631225586,-0.04039297252893448,3.306887626647949,3.347280502319336,7.624906817049748e-10,0.0,-0.0450066477060318,1.7935221195220947,0.0,1.233938455581665,1.0000008344650269,7.314327095386819e-12,8.0,5.935565923209651e-07,20976.0,2.3306667804718018
1312,1.0,0.6562526226043701,-27.925920486450195,-0.032812632620334625,3.558378219604492,3.591190814971924,4.574477741048355e-10,nan,nan,3.184692144393921,0.0,0.8261466026306152,0.9999992847442627,1.4231697417765865e-11,31.0,5.905499733671604e-07,20992.0,2.332444429397583
1313,1.0,1.061630129814148,0.28782224655151367,-0.05308150500059128,3.2153115272521973,3.268393039703369,7.065042995080262e-10,0.0,-0.30189985036849976,4.118191242218018,0.0,0.9707081317901611,1.0000035762786865,1.0838145485247974e-11,29.0,5.875500050933624e-07,21008.0,2.3342223167419434
1314,1.0,0.11732600629329681,-9.333037376403809,-0.005866301245987415,3.3015191555023193,3.3073854446411133,5.016339565955263e-10,0.0,-0.15585477650165558,1.838328242301941,0.0,0.873571515083313,0.9999995827674866,1.7276846186325967e-12,22.0,5.845566306561523e-07,21024.0,2.3359999656677246
1315,1.0,0.014015227556228638,-3.415618896484375,-0.0007007612148299813,3.5202200412750244,3.520920753479004,1.8575820048827296e-10,0.0,-0.12464898824691772,1.673722267150879,0.0,0.8321179151535034,0.9999984502792358,4.109660962231532e-12,14.0,5.815699068989488e-07,21040.0,2.337777853012085
1316,1.0,0.24820014834403992,-17.999671936035156,-0.012410007417201996,3.3436219692230225,3.356031894683838,1.7022094844776348e-10,0.0,0.00017665326595306396,2.481804370880127,0.0,0.8382899761199951,0.9999995231628418,2.2236435782974073e-12,28.0,5.785898338217521e-07,21056.0,2.339555501937866
1317,1.0,0.8166350722312927,-1.549631118774414,-0.040831755846738815,3.5373966693878174,3.57822847366333,2.517666353174519e-10,0.0,-0.022107843309640884,2.0764191150665283,0.0,0.8160393834114075,0.9999988675117493,6.820144275720974e-12,13.0,5.756164114245621e-07,21072.0,2.3413333892822266
1318,1.0,0.3846898674964905,1.5257434844970703,-0.019234491512179375,3.9776034355163574,3.996837854385376,1.9471352308286782e-10,0.0,0.02385135181248188,1.6996549367904663,0.0,1.0265789031982422,1.0000001192092896,3.1351514266642067e-12,22.0,5.726496397073788e-07,21088.0,2.343111038208008
1319,1.0,0.4367015063762665,-16.523757934570312,-0.021835077553987503,3.747771978378296,3.7696070671081543,6.213033421076375e-10,0.0,-0.2378111183643341,2.828366756439209,0.0,0.9943321943283081,1.000001072883606,6.18456414552826e-12,34.0,5.696895186702022e-07,21104.0,2.344888925552368
1320,1.0,0.8908827304840088,1.780632495880127,-0.04454413801431656,3.9512531757354736,3.9957973957061768,5.23877441427345e-10,0.0,-0.09557871520519257,2.0801842212677,0.0,0.8702309727668762,0.9999990463256836,4.4523790036776756e-12,16.0,5.667361619998701e-07,21120.0,2.3466665744781494
1321,1.0,0.6815354228019714,-27.87118148803711,-0.03407677263021469,3.7509067058563232,3.7849833965301514,1.9151705221709392e-10,nan,nan,3.8985772132873535,0.0,0.7990236878395081,0.9999992847442627,4.172899005505659e-12,31.0,5.637894560095447e-07,21136.0,2.3484444618225098
1322,1.0,0.8114825487136841,10.68502426147461,-0.040574125945568085,3.5441391468048096,3.5847132205963135,2.210204685937356e-09,0.0,-0.015305370092391968,1.5659847259521484,0.0,1.016592264175415,1.000002384185791,1.4006336888916504e-11,23.0,5.608494575426448e-07,21152.0,2.350222110748291
1323,1.0,0.3858081102371216,-18.604999542236328,-0.01929040625691414,3.845759868621826,3.8650503158569336,1.936312360450998e-10,nan,nan,3.8722214698791504,0.0,0.9440063238143921,1.0000004768371582,3.6256627040931466e-12,26.0,5.579161665991705e-07,21168.0,2.3519999980926514
1324,1.0,0.790464460849762,-5.943325996398926,-0.03952322155237198,4.262674808502197,4.3021979331970215,2.8844818200646216e-10,0.0,0.03228962421417236,2.3538308143615723,0.0,0.9331638813018799,1.0000003576278687,7.409184377138445e-12,17.0,5.549896400225407e-07,21184.0,2.3537778854370117
1325,1.0,1.0864224433898926,-3.678931713104248,-0.05432112142443657,3.8109829425811768,3.8653039932250977,2.4924592945119173e-10,0.0,0.0608624666929245,0.8285417556762695,0.0,0.9193251132965088,1.0,3.610030894010685e-12,26.0,5.520698209693364e-07,21200.0,2.355555534362793
1326,1.0,0.1537962555885315,-18.770288467407227,-0.0076898131519556046,3.7318003177642822,3.739490032196045,1.476078725914931e-08,0.0,-0.6043473482131958,4.223905563354492,0.0,0.8418371677398682,1.0000040531158447,1.3580307711702488e-10,33.0,5.491567094395577e-07,21216.0,2.3573334217071533
1327,1.0,-0.07403326034545898,-28.548324584960938,0.003701663576066494,4.179532051086426,4.175830364227295,3.78969211567437e-09,nan,nan,5.5853424072265625,0.0,0.8501589298248291,1.000002145767212,1.531450521952138e-10,36.0,5.462504191200424e-07,21232.0,2.3591110706329346
1328,1.0,0.8656750917434692,-5.3191118240356445,-0.04328375682234764,3.65751051902771,3.700794219970703,3.991225128174847e-09,0.0,-0.2478073537349701,2.4530141353607178,0.0,0.9088075160980225,1.0000038146972656,6.041046135552008e-11,20.0,5.433508931673714e-07,21248.0,2.360888957977295
1329,1.0,0.6398379802703857,-13.0655517578125,-0.03199189901351929,3.688441276550293,3.720433235168457,2.7828113147165823e-09,0.0,-0.39757293462753296,2.3532752990722656,0.0,0.8716671466827393,1.0000017881393433,5.2540489320351824e-11,20.0,5.404581315815449e-07,21264.0,2.362666606903076
1330,1.0,0.8867480158805847,-8.98090648651123,-0.04433740675449371,3.3431336879730225,3.3874711990356445,2.2275890021461464e-09,nan,nan,2.535922050476074,0.0,0.8415241837501526,1.000004529953003,4.227978037119051e-11,22.0,5.375721343625628e-07,21280.0,2.3644444942474365
1331,1.0,0.7667961716651917,17.802967071533203,-0.03833980858325958,3.949917793273926,3.988257646560669,2.1385833104403673e-09,0.0,-0.01955324411392212,2.056642532348633,0.0,1.0833238363265991,1.0000011920928955,5.540385858426866e-11,22.0,5.34692958353844e-07,21296.0,2.3662221431732178
1332,1.0,0.40860700607299805,16.868133544921875,-0.020430348813533783,3.3283326625823975,3.3487629890441895,3.861047592756961e-10,0.0,-0.015682721510529518,1.674280047416687,0.0,1.097541332244873,0.9999998807907104,5.7590672682128474e-12,23.0,5.318206035553885e-07,21312.0,2.368000030517578
1333,1.0,0.6346254944801331,-16.337509155273438,-0.03173127770423889,3.722975730895996,3.754707098007202,1.9051840105532847e-09,0.0,-0.17559005320072174,2.0136170387268066,0.0,0.788815975189209,1.0000028610229492,3.1137165762418206e-11,31.0,5.289550131237775e-07,21328.0,2.3697776794433594
1334,1.0,1.1584664583206177,-13.334084510803223,-0.057923324406147,3.5238871574401855,3.581810474395752,4.1968897801503147e-10,0.0,-0.012019364163279533,1.420177936553955,0.0,0.8409105539321899,1.0000001192092896,1.4345265426929377e-11,21.0,5.260963007458486e-07,21344.0,2.3715555667877197
1335,1.0,0.26901739835739136,-5.3409576416015625,-0.013450868427753448,3.243333578109741,3.256784439086914,1.1727789572812952e-10,0.0,-0.022976290434598923,2.422636032104492,0.0,1.032745361328125,1.000000238418579,1.4682181252029247e-12,27.0,5.23244409578183e-07,21360.0,2.373333215713501
1336,1.0,0.34357884526252747,-14.131464004516602,-0.017178941518068314,3.596597671508789,3.613776683807373,2.3348206701356844e-10,0.0,-0.16706424951553345,2.102128505706787,0.0,0.8704119324684143,1.0000007152557373,6.161353111738821e-12,21.0,5.203993964641995e-07,21376.0,2.3751111030578613
1337,1.0,0.6716510653495789,-3.8139424324035645,-0.03358255326747894,4.068353176116943,4.101935863494873,1.7981946487388711e-10,nan,nan,2.4509286880493164,0.0,0.992192268371582,1.0000004768371582,1.2916483204186702e-12,33.0,5.175612045604794e-07,21392.0,2.3768889904022217
1338,1.0,0.8298250436782837,-20.995468139648438,-0.04149125516414642,3.870529890060425,3.9120211601257324,8.746214308352762e-10,0.0,-0.28707385063171387,3.007848024368286,0.0,0.7866348028182983,0.9999994039535522,9.060840619468102e-12,40.0,5.147298907104414e-07,21408.0,2.378666639328003
1339,1.0,0.6069169044494629,-6.081374168395996,-0.030345845967531204,3.6822781562805176,3.7126240730285645,3.7255762364019063e-10,0.0,0.06646676361560822,1.9732632637023926,0.0,0.9216315746307373,0.9999995231628418,6.772775049124213e-12,19.0,5.119053980706667e-07,21424.0,2.3804445266723633
1340,1.0,0.24321378767490387,-1.3662152290344238,-0.012160689570009708,3.9227709770202637,3.934931755065918,1.141460467812827e-10,nan,nan,2.3428337574005127,0.0,0.8452337980270386,0.9999998807907104,3.7729818184659147e-13,15.0,5.09087840327993e-07,21440.0,2.3822221755981445
1341,1.0,0.22377321124076843,-20.58285903930664,-0.011188659816980362,3.7664804458618164,3.7776691913604736,7.040020233439748e-10,0.0,-0.43129482865333557,3.2667171955108643,0.0,0.8949382305145264,1.000001072883606,2.97966096240998e-11,37.0,5.062772174824204e-07,21456.0,2.384000062942505
1342,1.0,0.34742599725723267,4.709888458251953,-0.017371300607919693,3.953101396560669,3.970472812652588,3.1813732204177825e-10,0.0,-0.20763647556304932,1.9196110963821411,0.0,1.1936595439910889,1.0000011920928955,4.484827439976691e-12,16.0,5.034734726905299e-07,21472.0,2.385777711868286
1343,1.0,0.48443418741226196,-16.800670623779297,-0.02422170899808407,3.8171987533569336,3.8414204120635986,2.9154294534095015e-09,0.0,-0.2576894760131836,2.051900863647461,0.0,0.7632874250411987,1.0000003576278687,3.539604026547849e-11,35.0,5.006766059523216e-07,21488.0,2.3875555992126465
1344,1.0,0.3225807547569275,-34.310707092285156,-0.016129039227962494,3.5813443660736084,3.597473382949829,1.65832947374156e-09,nan,nan,4.697605609893799,0.0,0.858373761177063,1.0000020265579224,4.0975577098034677e-11,33.0,4.978866741112142e-07,21504.0,2.3893332481384277
1345,1.0,0.7521260976791382,-29.52971839904785,-0.03760630264878273,3.8834028244018555,3.921009063720703,9.715995785697373e-10,nan,nan,3.6286776065826416,0.0,0.8734132051467896,1.0000009536743164,2.865263581952604e-12,37.0,4.951037340106268e-07,21520.0,2.391111135482788
1346,1.0,0.7907576560974121,6.466431617736816,-0.039537884294986725,3.3086678981781006,3.348205804824829,1.346832090298733e-09,0.0,-0.08294592052698135,1.843625545501709,0.0,0.9353556632995605,1.0000009536743164,1.5948960901956966e-11,23.0,4.923276719637215e-07,21536.0,2.3928887844085693
1347,1.0,0.11725139617919922,-5.544515609741211,-0.005862569902092218,3.7786707878112793,3.7845332622528076,5.817848980349538e-10,nan,nan,2.802433729171753,0.0,0.956656813621521,1.0000004768371582,7.461645884498935e-12,29.0,4.895586016573361e-07,21552.0,2.3946666717529297
1348,1.0,0.5267516374588013,-18.110633850097656,-0.026337582617998123,3.8707404136657715,3.897078037261963,6.031847243903599e-10,nan,nan,2.6072194576263428,0.0,0.9299954175949097,1.0000016689300537,1.1145336389906113e-11,27.0,4.867964662480517e-07,21568.0,2.39644455909729
1349,1.0,0.3709326386451721,-23.671491622924805,-0.018546631559729576,3.814767599105835,3.8333141803741455,1.901969470807785e-09,0.0,0.04376967251300812,2.97860050201416,0.0,0.7519605159759521,0.9999980926513672,1.6185807902302507e-11,17.0,4.840413225792872e-07,21584.0,2.3982222080230713
